"date","close.spy","close.tlt","fed.rate"
2012-06-12,133.01,124.63,NA
2012-06-13,132.1,125.88,0.17
2012-06-14,133.57,125.69,NA
2012-06-15,133.57,126.4,NA
2012-06-18,134.43,127.08,NA
2012-06-19,135.69,125.42,NA
2012-06-20,135.44,126.04,0.17
2012-06-21,132.44,126.67,NA
2012-06-22,133.42,125.02,NA
2012-06-25,131.26,126.84,NA
2012-06-26,132,126.34,NA
2012-06-27,133.17,126.54,0.17
2012-06-28,132.79,126.85,NA
2012-06-29,136.27,125.2,NA
2012-07-02,136.46,126.22,NA
2012-07-03,137.47,125.25,NA
2012-07-05,136.84,125.91,NA
2012-07-06,135.59,127.06,NA
2012-07-09,135.32,128.18,NA
2012-07-10,134.14,128.44,NA
2012-07-11,134.16,128.6,0.17
2012-07-12,133.51,129.51,NA
2012-07-13,135.75,129.17,NA
2012-07-16,135.39,129.77,NA
2012-07-17,136.36,128.75,NA
2012-07-18,137.41,128.82,0.18
2012-07-19,137.74,128.49,NA
2012-07-20,136.47,130.04,NA
2012-07-23,135.09,130.79,NA
2012-07-24,134.03,131.81,NA
2012-07-25,133.95,132.16,0.14
2012-07-26,136.17,130.9,NA
2012-07-27,138.8,128.48,NA
2012-07-30,138.68,129.44,NA
2012-07-31,137.71,129.7,NA
2012-08-01,137.59,128.78,0.14
2012-08-02,136.64,129.51,NA
2012-08-03,139.39,127.39,NA
2012-08-06,139.62,127.47,NA
2012-08-07,140.32,125.83,NA
2012-08-08,140.49,125.16,0.14
2012-08-09,140.63,125.07,NA
2012-08-10,140.84,125.7,NA
2012-08-13,140.77,125.49,NA
2012-08-14,140.79,123.79,NA
2012-08-15,140.95,122.05,0.13
2012-08-16,142.01,121.01,NA
2012-08-17,142.22,121.63,NA
2012-08-20,142.22,121.85,NA
2012-08-21,141.76,122.39,NA
2012-08-22,141.82,124.41,0.13
2012-08-23,140.68,124.93,NA
2012-08-24,141.52,124.81,NA
2012-08-27,141.54,125.54,NA
2012-08-28,141.4,125.84,NA
2012-08-29,141.51,125.29,0.13
2012-08-30,140.49,125.94,NA
2012-08-31,141.24,127.72,NA
2012-09-04,140.87,127.32,NA
2012-09-05,140.94,126.72,0.14
2012-09-06,143.78,124.59,NA
2012-09-07,144.39,124.03,NA
2012-09-10,143.51,124.33,NA
2012-09-11,143.89,123.55,NA
2012-09-12,144.39,122.01,0.15
2012-09-13,146.7,121.53,NA
2012-09-14,147.24,118.3,NA
2012-09-17,146.74,119.72,NA
2012-09-18,146.62,120.32,NA
2012-09-19,146.74,121.11,0.16
2012-09-20,146.75,121.41,NA
2012-09-21,145.89,121.55,NA
2012-09-24,145.59,122.5,NA
2012-09-25,144.19,123.72,NA
2012-09-26,143.29,125.04,0.15
2012-09-27,144.72,124.15,NA
2012-09-28,143.93,124.23,NA
2012-10-01,144.24,124.41,NA
2012-10-02,144.5,124.25,NA
2012-10-03,145.07,124.29,0.13
2012-10-04,146.27,122.73,NA
2012-10-05,146.13,121.15,NA
2012-10-08,145.66,122.17,NA
2012-10-09,144.25,121.95,NA
2012-10-10,143.28,122.81,0.15
2012-10-11,143.36,123.66,NA
2012-10-12,142.84,123.97,NA
2012-10-15,144.01,123.68,NA
2012-10-16,145.58,121.98,NA
2012-10-17,146.16,120.79,0.16
2012-10-18,145.86,120.07,NA
2012-10-19,143.3,121.71,NA
2012-10-22,143.41,120.96,NA
2012-10-23,141.35,122.69,NA
2012-10-24,141.05,121.48,0.16
2012-10-25,141.43,120.86,NA
2012-10-26,141.35,122.64,NA
2012-10-31,141.18,123.36,0.17
2012-11-01,142.91,122.35,NA
2012-11-02,141.56,122.27,NA
2012-11-05,141.9,122.95,NA
2012-11-06,142.93,121.79,NA
2012-11-07,139.78,124.02,0.16
2012-11-08,137.95,125.83,NA
2012-11-09,138.16,125.98,NA
2012-11-12,138.24,126.19,NA
2012-11-13,137.8,126.61,NA
2012-11-14,135.98,126.73,0.16
2012-11-15,135.7,126.5,NA
2012-11-16,136.35,126.36,NA
2012-11-19,139.15,125.66,NA
2012-11-20,139.28,124.41,NA
2012-11-21,139.45,124.33,0.16
2012-11-23,141.35,124.21,NA
2012-11-26,141.05,124.8,NA
2012-11-27,140.33,125.29,NA
2012-11-28,141.46,125.11,0.16
2012-11-29,142.12,125.13,NA
2012-11-30,142.16,124.79,NA
2012-12-03,141.45,124.66,NA
2012-12-04,141.25,125.38,NA
2012-12-05,141.5,125.32,0.16
2012-12-06,141.98,125.59,NA
2012-12-07,142.42,124.43,NA
2012-12-10,142.47,124.98,NA
2012-12-11,143.44,124.03,NA
2012-12-12,143.51,122.59,0.16
2012-12-13,142.63,122.68,NA
2012-12-14,142.11,123.6,NA
2012-12-17,143.77,121.75,NA
2012-12-18,145.37,120.51,NA
2012-12-19,144.29,120.91,0.17
2012-12-20,145.12,120.93,NA
2012-12-21,142.79,122.25,NA
2012-12-24,142.35,122.03,NA
2012-12-26,141.75,122.2,0.17
2012-12-27,141.56,122.61,NA
2012-12-28,140.03,123.31,NA
2012-12-31,142.41,121.18,NA
2013-01-02,146.06,119.56,0.15
2013-01-03,145.73,117.94,NA
2013-01-04,146.37,118.4,NA
2013-01-07,145.97,118.45,NA
2013-01-08,145.55,119.23,NA
2013-01-09,145.92,119.12,0.16
2013-01-10,147.08,118.79,NA
2013-01-11,147.07,119.85,NA
2013-01-14,146.97,119.52,NA
2013-01-15,147.07,120.07,NA
2013-01-16,147.05,120.32,0.14
2013-01-17,148,119.12,NA
2013-01-18,148.33,120.04,NA
2013-01-22,149.13,120.27,NA
2013-01-23,149.37,120.09,0.14
2013-01-24,149.41,119.67,NA
2013-01-25,150.25,118.03,NA
2013-01-28,150.07,117.6,NA
2013-01-29,150.66,116.95,NA
2013-01-30,150.07,116.75,0.14
2013-01-31,149.7,117.32,NA
2013-02-01,151.24,115.54,NA
2013-02-04,149.54,117.02,NA
2013-02-05,151.05,115.98,NA
2013-02-06,151.16,116.93,0.14
2013-02-07,150.96,116.67,NA
2013-02-08,151.8,117.12,NA
2013-02-11,151.77,117.03,NA
2013-02-12,152.02,116.74,NA
2013-02-13,152.15,115.79,0.14
2013-02-14,152.29,116.84,NA
2013-02-15,152.11,116.5,NA
2013-02-19,153.25,115.92,NA
2013-02-20,151.34,116.27,0.15
2013-02-21,150.42,116.95,NA
2013-02-22,151.89,117.03,NA
2013-02-25,149,119.33,NA
2013-02-26,150.02,118.64,NA
2013-02-27,151.91,118.29,0.15
2013-02-28,151.61,118.51,NA
2013-03-01,152.11,118.9,NA
2013-03-04,152.92,118.27,NA
2013-03-05,154.29,117.93,NA
2013-03-06,154.5,116.86,0.15
2013-03-07,154.78,115.96,NA
2013-03-08,155.44,114.75,NA
2013-03-11,156.03,114.86,NA
2013-03-12,155.68,115.69,NA
2013-03-13,155.9,115.57,0.15
2013-03-14,156.73,115.22,NA
2013-03-15,155.83,115.76,NA
2013-03-18,154.97,116.64,NA
2013-03-19,154.61,117.43,NA
2013-03-20,155.69,116.12,0.16
2013-03-21,154.36,117.24,NA
2013-03-22,155.6,117.33,NA
2013-03-25,154.95,117.22,NA
2013-03-26,156.19,117.36,NA
2013-03-27,156.19,118.36,0.15
2013-03-28,156.67,117.76,NA
2013-04-01,156.05,118.39,NA
2013-04-02,156.82,117.91,NA
2013-04-03,155.23,118.97,0.12
2013-04-04,155.86,120.39,NA
2013-04-05,155.16,122.82,NA
2013-04-08,156.21,121.88,NA
2013-04-09,156.75,121.58,NA
2013-04-10,158.67,119.91,0.15
2013-04-11,159.19,120.14,NA
2013-04-12,158.8,121.93,NA
2013-04-15,155.12,122.99,NA
2013-04-16,157.41,121.98,NA
2013-04-17,155.11,122.79,0.15
2013-04-18,154.14,123.09,NA
2013-04-19,155.48,122.83,NA
2013-04-22,156.17,122.92,NA
2013-04-23,157.78,122.49,NA
2013-04-24,157.88,122.8,0.15
2013-04-25,158.52,122.27,NA
2013-04-26,158.24,123.39,NA
2013-04-29,159.3,122.94,NA
2013-04-30,159.68,123.01,NA
2013-05-01,158.28,124.01,0.13
2013-05-02,159.75,123.85,NA
2013-05-03,161.37,120.93,NA
2013-05-06,161.78,120.63,NA
2013-05-07,162.6,120.16,NA
2013-05-08,163.34,120.35,0.14
2013-05-09,162.88,120.04,NA
2013-05-10,163.41,118.75,NA
2013-05-13,163.54,117.84,NA
2013-05-14,165.23,116.56,NA
2013-05-15,166.12,117.34,0.12
2013-05-16,165.34,118.56,NA
2013-05-17,166.94,117.06,NA
2013-05-20,166.93,116.92,NA
2013-05-21,167.17,117.84,NA
2013-05-22,165.93,116.09,0.1
2013-05-23,165.45,116.64,NA
2013-05-24,165.31,116.8,NA
2013-05-28,166.3,113.84,NA
2013-05-29,165.22,115.12,0.09
2013-05-30,165.83,114.84,NA
2013-05-31,163.44,114.45,NA
2013-06-03,164.35,114.78,NA
2013-06-04,163.56,113.72,NA
2013-06-05,161.27,115.29,0.09
2013-06-06,162.73,115.22,NA
2013-06-07,164.8,113.16,NA
2013-06-10,164.8,112.62,NA
2013-06-11,163.1,113.96,NA
2013-06-12,161.75,112.33,0.09
2013-06-13,164.21,114.09,NA
2013-06-14,163.18,113.82,NA
2013-06-17,164.44,113.22,NA
2013-06-18,165.74,113.28,NA
2013-06-19,163.45,112.11,0.1
2013-06-20,159.4,110.27,NA
2013-06-21,159.07,108.4,NA
2013-06-24,157.06,108.85,NA
2013-06-25,158.58,107.88,NA
2013-06-26,160.14,108.58,0.1
2013-06-27,161.08,109.69,NA
2013-06-28,160.42,110.44,NA
2013-07-01,161.36,110.41,NA
2013-07-02,161.21,110.34,NA
2013-07-03,161.28,110.01,0.09
2013-07-05,163.02,106.26,NA
2013-07-08,163.94,107.29,NA
2013-07-09,165.13,107.4,NA
2013-07-10,165.19,106.56,0.1
2013-07-11,167.44,107.81,NA
2013-07-12,167.51,107.72,NA
2013-07-15,168.16,108.29,NA
2013-07-16,167.52,108.66,NA
2013-07-17,167.95,108.86,0.09
2013-07-18,168.87,107.5,NA
2013-07-19,169.17,109.2,NA
2013-07-22,169.5,109.36,NA
2013-07-23,169.14,108.9,NA
2013-07-24,168.52,107.52,0.09
2013-07-25,168.93,107.48,NA
2013-07-26,169.11,108.14,NA
2013-07-29,168.59,107.35,NA
2013-07-30,168.59,107.31,NA
2013-07-31,168.71,107.7,0.09
2013-08-01,170.66,105.36,NA
2013-08-02,170.95,106.52,NA
2013-08-05,170.7,105.7,NA
2013-08-06,169.73,106.01,NA
2013-08-07,169.18,106.8,0.09
2013-08-08,169.8,107.09,NA
2013-08-09,169.31,107.26,NA
2013-08-12,169.11,106.53,NA
2013-08-13,169.61,104.99,NA
2013-08-14,168.74,105.15,0.08
2013-08-15,166.38,103.73,NA
2013-08-16,165.83,103.37,NA
2013-08-19,164.77,102.47,NA
2013-08-20,165.58,103.26,NA
2013-08-21,164.56,102.13,0.09
2013-08-22,166.06,103.17,NA
2013-08-23,166.62,104.29,NA
2013-08-26,166,104.81,NA
2013-08-27,163.33,106.13,NA
2013-08-28,163.91,105.27,0.08
2013-08-29,164.17,106.11,NA
2013-08-30,163.65,105.99,NA
2013-09-03,164.39,104.22,NA
2013-09-04,165.75,103.99,0.08
2013-09-05,165.96,102.54,NA
2013-09-06,166.04,103.05,NA
2013-09-09,167.63,103.1,NA
2013-09-10,168.87,102.38,NA
2013-09-11,169.4,103.29,0.08
2013-09-12,168.95,103.15,NA
2013-09-13,169.33,103.55,NA
2013-09-16,170.31,102.86,NA
2013-09-17,171.07,103.71,NA
2013-09-18,173.05,104.99,0.08
2013-09-19,172.76,104.37,NA
2013-09-20,170.72,104.92,NA
2013-09-23,169.93,105.69,NA
2013-09-24,169.53,106.83,NA
2013-09-25,169.04,107.05,0.08
2013-09-26,169.69,106.3,NA
2013-09-27,168.91,106.56,NA
2013-09-30,168.01,106.4,NA
2013-10-01,169.34,105.8,NA
2013-10-02,169.18,105.96,0.08
2013-10-03,167.62,105.79,NA
2013-10-04,168.89,105.71,NA
2013-10-07,167.43,106.14,NA
2013-10-08,165.48,106.17,NA
2013-10-09,165.6,105.32,0.08
2013-10-10,169.17,105.49,NA
2013-10-11,170.26,105.46,NA
2013-10-14,170.94,104.61,NA
2013-10-15,169.7,104.54,NA
2013-10-16,172.07,105.85,0.1
2013-10-17,173.22,106.81,NA
2013-10-18,174.39,107.04,NA
2013-10-21,174.4,106.7,NA
2013-10-22,175.41,107.89,NA
2013-10-23,174.57,108.31,0.09
2013-10-24,175.15,107.89,NA
2013-10-25,175.95,108.29,NA
2013-10-28,176.23,107.92,NA
2013-10-29,177.17,108.06,NA
2013-10-30,176.29,107.41,0.08
2013-10-31,175.79,107.64,NA
2013-11-01,176.21,106.19,NA
2013-11-04,176.83,106.29,NA
2013-11-05,176.27,105.02,NA
2013-11-06,177.17,105.07,0.08
2013-11-07,174.93,105.96,NA
2013-11-08,177.29,103.41,NA
2013-11-11,177.32,103.02,NA
2013-11-12,176.96,103.5,NA
2013-11-13,178.38,103.88,0.08
2013-11-14,179.27,104.52,NA
2013-11-15,180.05,104.73,NA
2013-11-18,179.42,105.36,NA
2013-11-19,179.03,104.56,NA
2013-11-20,178.47,102.78,0.09
2013-11-21,179.91,102.95,NA
2013-11-22,180.81,103.91,NA
2013-11-25,180.63,104.21,NA
2013-11-26,180.68,104.6,NA
2013-11-27,181.12,104.42,0.09
2013-11-29,181,104.45,NA
2013-12-02,180.53,103.33,NA
2013-12-03,179.75,103.71,NA
2013-12-04,179.73,102.72,0.08
2013-12-05,178.94,102.43,NA
2013-12-06,180.94,102.92,NA
2013-12-09,181.4,103.16,NA
2013-12-10,180.75,103.9,NA
2013-12-11,178.72,103.1,0.09
2013-12-12,178.13,102.71,NA
2013-12-13,178.11,103.21,NA
2013-12-16,179.22,102.83,NA
2013-12-17,178.65,103.29,NA
2013-12-18,181.7,102.77,0.09
2013-12-19,181.49,102.67,NA
2013-12-20,181.56,104.25,NA
2013-12-23,182.53,103.66,NA
2013-12-24,182.93,102.83,NA
2013-12-26,183.86,102.1,NA
2013-12-27,183.84,101.81,NA
2013-12-30,183.82,102.51,NA
2013-12-31,184.69,101.86,NA
2014-01-02,182.92,102.17,NA
2014-01-03,182.88,102.17,NA
2014-01-06,182.36,102.6,NA
2014-01-07,183.48,102.86,NA
2014-01-08,183.52,102.58,0.08
2014-01-09,183.64,103.18,NA
2014-01-10,184.14,104.41,NA
2014-01-13,181.68,104.93,NA
2014-01-14,183.67,104.45,NA
2014-01-15,184.66,104.34,0.07
2014-01-16,184.42,105.04,NA
2014-01-17,183.64,105.48,NA
2014-01-21,184.18,105.56,NA
2014-01-22,184.3,105.3,0.07
2014-01-23,182.79,106.79,NA
2014-01-24,178.89,107.48,NA
2014-01-27,178.01,106.73,NA
2014-01-28,179.07,106.99,NA
2014-01-29,177.35,107.87,0.07
2014-01-30,179.23,107.56,NA
2014-01-31,178.18,108.28,NA
2014-02-03,174.17,109.32,NA
2014-02-04,175.38,108.16,NA
2014-02-05,175.17,107.16,0.07
2014-02-06,177.48,106.7,NA
2014-02-07,179.68,106.79,NA
2014-02-10,180.01,107.09,NA
2014-02-11,181.98,106.47,NA
2014-02-12,182.07,105.92,0.06
2014-02-13,183.01,106.52,NA
2014-02-14,184.02,106.58,NA
2014-02-18,184.24,106.82,NA
2014-02-19,183.02,106.37,0.06
2014-02-20,184.1,106.11,NA
2014-02-21,183.89,106.67,NA
2014-02-24,184.91,106.4,NA
2014-02-25,184.84,107.35,NA
2014-02-26,184.85,107.92,0.07
2014-02-27,185.82,108.51,NA
2014-02-28,186.29,108.57,NA
2014-03-03,184.98,109.03,NA
2014-03-04,187.58,107.39,NA
2014-03-05,187.75,107.62,0.07
2014-03-06,188.18,106.56,NA
2014-03-07,188.26,105.89,NA
2014-03-10,188.16,106.04,NA
2014-03-11,187.23,106.32,NA
2014-03-12,187.28,107.06,0.08
2014-03-13,185.18,108.5,NA
2014-03-14,184.66,108.52,NA
2014-03-17,186.33,107.71,NA
2014-03-18,187.66,108.1,NA
2014-03-19,186.66,107.26,0.08
2014-03-20,187.75,107.07,NA
2014-03-21,186.2,108.23,NA
2014-03-24,185.43,109,NA
2014-03-25,186.31,108.59,NA
2014-03-26,184.97,109.44,0.08
2014-03-27,184.58,109.99,NA
2014-03-28,185.49,109.37,NA
2014-03-31,187.01,109.1,NA
2014-04-01,188.25,107.89,NA
2014-04-02,188.88,107.27,0.08
2014-04-03,188.63,107.74,NA
2014-04-04,186.4,108.46,NA
2014-04-07,184.34,109.11,NA
2014-04-08,185.1,109.37,NA
2014-04-09,187.09,108.83,0.08
2014-04-10,183.16,109.84,NA
2014-04-11,181.51,110.73,NA
2014-04-14,182.94,110.44,NA
2014-04-15,184.2,111.13,NA
2014-04-16,186.12,111.27,0.09
2014-04-17,186.39,110.05,NA
2014-04-21,187.04,109.96,NA
2014-04-22,187.89,110.33,NA
2014-04-23,187.45,110.96,0.1
2014-04-24,187.83,111.17,NA
2014-04-25,186.29,111.33,NA
2014-04-28,186.88,110.79,NA
2014-04-29,187.75,110.64,NA
2014-04-30,188.31,111.1,0.09
2014-05-01,188.32,112.02,NA
2014-05-02,188.06,112.71,NA
2014-05-05,188.42,112.03,NA
2014-05-06,186.78,112.48,NA
2014-05-07,187.88,112.08,0.09
2014-05-08,187.68,111.6,NA
2014-05-09,187.96,111.24,NA
2014-05-12,189.78,110.79,NA
2014-05-13,189.96,111.75,NA
2014-05-14,189.06,112.96,0.08
2014-05-15,187.4,113.86,NA
2014-05-16,188.05,113.54,NA
2014-05-19,188.74,112.7,NA
2014-05-20,187.55,112.95,NA
2014-05-21,189.13,112.26,0.09
2014-05-22,189.59,112.1,NA
2014-05-23,190.35,112.7,NA
2014-05-27,191.52,113.36,NA
2014-05-28,191.38,114.76,0.09
2014-05-29,192.37,114.15,NA
2014-05-30,192.68,114.1,NA
2014-06-02,192.9,112.96,NA
2014-06-03,192.8,111.57,NA
2014-06-04,193.19,111.54,0.09
2014-06-05,194.45,111.59,NA
2014-06-06,195.38,111.59,NA
2014-06-09,195.58,111.43,NA
2014-06-10,195.6,111.02,NA
2014-06-11,194.92,111.22,0.09
2014-06-12,193.54,112.21,NA
2014-06-13,194.13,112.15,NA
2014-06-16,194.29,112.43,NA
2014-06-17,194.83,111.54,NA
2014-06-18,196.26,112.4,0.1
2014-06-19,196.48,110.96,NA
2014-06-20,195.94,111.8,NA
2014-06-23,195.88,111.45,NA
2014-06-24,194.7,112.58,NA
2014-06-25,195.58,112.87,0.1
2014-06-26,195.44,113.41,NA
2014-06-27,195.82,113.24,NA
2014-06-30,195.72,113.52,NA
2014-07-01,197.03,112.28,NA
2014-07-02,197.23,111.08,0.1
2014-07-03,198.2,110.68,NA
2014-07-07,197.51,111.49,NA
2014-07-08,196.24,112.74,NA
2014-07-09,197.12,112.83,0.09
2014-07-10,196.34,112.86,NA
2014-07-11,196.61,113.58,NA
2014-07-14,197.6,113.09,NA
2014-07-15,197.23,112.86,NA
2014-07-16,197.96,113.46,0.09
2014-07-17,195.71,114.89,NA
2014-07-18,197.71,114.52,NA
2014-07-21,197.34,115.09,NA
2014-07-22,198.2,115.33,NA
2014-07-23,198.64,115.18,0.09
2014-07-24,198.65,114.32,NA
2014-07-25,197.72,115.67,NA
2014-07-28,197.8,115.51,NA
2014-07-29,196.95,115.93,NA
2014-07-30,196.98,114.32,0.09
2014-07-31,193.09,113.98,NA
2014-08-01,192.5,114.56,NA
2014-08-04,193.89,114.26,NA
2014-08-05,192.01,114.63,NA
2014-08-06,192.07,114.7,0.09
2014-08-07,191.03,115.77,NA
2014-08-08,193.24,115.52,NA
2014-08-11,193.8,115.51,NA
2014-08-12,193.53,114.76,NA
2014-08-13,194.84,115.51,0.09
2014-08-14,195.76,116.44,NA
2014-08-15,195.72,117.71,NA
2014-08-18,197.36,116.54,NA
2014-08-19,198.39,116.18,NA
2014-08-20,198.92,115.99,0.09
2014-08-21,199.5,116.64,NA
2014-08-22,199.19,117.29,NA
2014-08-25,200.2,117.73,NA
2014-08-26,200.33,117.35,NA
2014-08-27,200.25,118.35,0.09
2014-08-28,200.14,118.97,NA
2014-08-29,200.71,119.05,NA
2014-09-02,200.61,116.73,NA
2014-09-03,200.5,117.38,0.08
2014-09-04,200.21,115.95,NA
2014-09-05,201.11,115.73,NA
2014-09-08,200.59,115.78,NA
2014-09-09,199.32,115.69,NA
2014-09-10,200.07,114.96,0.09
2014-09-11,200.3,114.58,NA
2014-09-12,199.13,113.38,NA
2014-09-15,198.98,113.55,NA
2014-09-16,200.48,113.09,NA
2014-09-17,200.75,112.8,0.09
2014-09-18,201.82,113.16,NA
2014-09-19,200.7,114.6,NA
2014-09-22,199.15,114.74,NA
2014-09-23,198.01,115.45,NA
2014-09-24,199.56,114.81,0.09
2014-09-25,196.34,116.17,NA
2014-09-26,197.9,116,NA
2014-09-29,197.54,116.93,NA
2014-09-30,197.02,116.27,NA
2014-10-01,194.35,118.23,0.09
2014-10-02,194.38,117.2,NA
2014-10-03,196.52,117.7,NA
2014-10-06,196.29,117.77,NA
2014-10-07,193.26,119.36,NA
2014-10-08,196.64,119.39,0.09
2014-10-09,192.74,118.87,NA
2014-10-10,190.54,120.05,NA
2014-10-13,187.41,120.78,NA
2014-10-14,187.7,121.57,NA
2014-10-15,186.43,122.53,0.09
2014-10-16,186.27,121.75,NA
2014-10-17,188.47,121.07,NA
2014-10-20,190.3,121.51,NA
2014-10-21,194.07,120.54,NA
2014-10-22,192.69,120.67,0.09
2014-10-23,194.93,119.6,NA
2014-10-24,196.43,119.72,NA
2014-10-27,196.16,119.94,NA
2014-10-28,198.41,119.19,NA
2014-10-29,198.11,119.46,0.09
2014-10-30,199.38,119.56,NA
2014-10-31,201.66,119.25,NA
2014-11-03,201.77,118.96,NA
2014-11-04,201.07,119.33,NA
2014-11-05,202.34,119.16,NA
2014-11-06,203.15,118.39,NA
2014-11-07,203.34,119.75,NA
